customer_zip_code_prefix,lat,lng,city_norm,n_pedidos,valor_total,freight_total
24315,-22.901684792085454,-43.06891496088816,niteroi,22,2712.0,439.89
24320,-22.902823180776025,-43.05085812937721,niteroi,21,3476.62,482.55
24322,-22.89632305663318,-43.03845772727727,niteroi,5,543.39,85.97
24325,-22.830563953896416,-43.04519602926143,niteroi,3,294.89,99.1
24330,-22.901199547746405,-42.991174595669065,niteroi,9,775.0,171.04
24340,-22.947654432561997,-43.03365087049761,niteroi,20,2547.8,471.67
24342,-22.937391616620623,-43.022146384113576,niteroi,21,2043.1200000000001,406.06
24344,-22.93685983573083,-43.01491522990823,niteroi,10,2482.99,294.22
24346,-22.94923036239725,-43.02805520804324,niteroi,12,1772.21,432.32
24348,-22.970402738373885,-43.03213294708582,niteroi,5,414.14,88.77
24350,-22.94061686421916,-43.06545401112341,niteroi,36,6386.0599999999995,1229.22
24355,-22.9411555966564,-43.043134176624925,niteroi,11,1544.7,383.65999999999997
24358,-22.954105582144187,-43.0680054361715,niteroi,20,2331.51,483.83
24360,-22.830988719475524,-43.03086077591251,niteroi,31,4068.82,920.78
24365,-22.912243204052235,-43.08150933080395,niteroi,3,386.6,54.69
24370,-22.92466477380604,-43.09986986144608,niteroi,4,2545.9,105.53
24410,-22.859653314312613,-43.08078230203989,sao goncalo,1,179.99,45.72
24411,-22.85753738472352,-43.08169034540716,sao goncalo,1,79.9,16.81
24412,-22.847500221583047,-43.07542461651588,sao goncalo,8,1215.77,175.53
24415,-22.84085769372568,-43.07623548195782,sao goncalo,8,1171.58,267.8
24416,-22.840098124434224,-43.06778333387412,sao goncalo,13,1308.23,266.14
24417,-22.845410939224823,-43.05013967578183,sao goncalo,2,328.8,60.47
24420,-22.835696540771,-43.046659352747774,sao goncalo,2,266.6,78.97999999999999
24421,-22.83065608217072,-43.04204141088677,sao goncalo,8,610.98,144.78
24422,-22.8277265510171,-43.02889904539707,sao goncalo,10,1551.78,191.34
24425,-22.852695605444847,-43.09014618727886,sao goncalo,6,316.68,95.71000000000001
24426,-22.840411171156656,-43.08660279046403,sao goncalo,4,620.3,134.32
24430,-22.830092235510783,-43.0856527985238,sao goncalo,6,456.39,93.28999999999999
24431,-22.828438640757533,-43.08064705902956,sao goncalo,18,2040.35,324.26
24435,-22.827481947170185,-43.0698152344756,sao goncalo,13,2237.93,259.02
24436,-22.82124753376768,-43.066948767903845,sao goncalo,10,1290.28,224.06
24440,-22.827149190613213,-43.0539481412297,sao goncalo,18,2022.21,450.74
24445,-22.81926169355244,-43.03476520349312,sao goncalo,19,2181.47,351.5
24450,-22.82316908005648,-43.02002823624667,sao goncalo,11,1065.59,167.62
24451,-22.829351276710405,-43.01399541493803,sao goncalo,19,2965.75,581.23
24452,-22.819291471555072,-43.00635838364597,sao goncalo,8,479.19,146.93
24455,-22.80878018901832,-43.0258667651288,sao goncalo,7,966.3800000000001,171.54000000000002
24456,-22.80929567410273,-43.016040373940605,sao goncalo,8,1221.32,225.45
24457,-22.806624227141477,-43.012656807667405,sao goncalo,6,1374.19,186.67000000000002
24460,-22.814787634492188,-43.04329935349616,sao goncalo,5,521.59,119.52000000000001
24461,-22.803350481704697,-43.0358182822438,sao goncalo,6,469.08,129.67000000000002
24465,-22.81949144895205,-43.0551638057087,sao goncalo,5,312.4,79.49
24466,-22.811123478295585,-43.06236954792932,sao goncalo,3,228.98000000000002,38.71
24467,-22.805308252046,-43.05264792957123,sao goncalo,2,130.96,35.42
24470,-22.79629033350867,-43.04531393855412,sao goncalo,1,193.8,35.86
24471,-22.785600785156785,-43.04593640228686,sao goncalo,2,99.75,56.94
24472,-22.789315227589743,-43.03850388360695,sao goncalo,2,288.8,39.15
24473,-22.787988229533347,-43.03235624966042,sao goncalo,1,34.98,28.2
24474,-22.794969261024608,-43.02441434660769,sao goncalo,1,99.9,15.46
24475,-22.777267778897787,-43.027446308928425,sao goncalo,1,99.99,16.95
24710,-22.822624306841355,-43.00309374212156,sao goncalo,13,2092.9700000000003,358.44
24711,-22.818906926534805,-42.99751196239111,sao goncalo,7,855.5600000000001,142.63
24715,-22.80276772976624,-42.99028180866455,sao goncalo,6,878.5,113.62
24716,-22.78988059417565,-43.00428047982366,sao goncalo,3,2863.9,102.5
24717,-22.808029904019023,-43.00303400236285,sao goncalo,4,309.69,99.38999999999999
24720,-22.813217838338208,-42.98741033222329,sao goncalo,3,207.69,38.629999999999995
24721,-22.801495702866447,-42.98390861201865,sao goncalo,1,138.0,100.56
24722,-22.796501747075485,-42.97622988470504,sao goncalo,9,1502.59,173.57
24723,-22.81762359087853,-42.94676360586466,sao goncalo,5,736.45,126.85000000000001
24724,-22.805769003517707,-42.95726724972363,sao goncalo,4,538.9,91.85
24725,-22.811456217228336,-42.97220863173352,sao goncalo,4,1169.4,82.64
24726,-22.78851170276054,-42.958565788861314,sao goncalo,1,151.0,15.72
24730,-22.829046912919456,-42.98784246443976,sao goncalo,3,437.99,82.68
24731,-22.822811422053213,-42.98685114650694,sao goncalo,2,320.62,44.27
24732,-22.827064469158785,-42.9738976624395,sao goncalo,3,450.77,48.410000000000004
24734,-22.829471848017025,-42.9607569973706,sao goncalo,1,39.9,15.79
24735,-22.845883873637536,-42.95426308031982,sao goncalo,1,26.7,15.11
24736,-22.820033389763783,-42.969922193443765,sao goncalo,5,783.98,78.11
24737,-22.84162388029282,-42.96231323222136,sao goncalo,1,117.3,22.29
24738,-22.851785749069546,-42.94354284297728,sao goncalo,5,132.06,77.15
24740,-22.832952987571836,-42.99724674575654,sao goncalo,2,168.99,32.5
24742,-22.838766642599392,-43.00379523173135,sao goncalo,4,448.29,56.13
24743,-22.845998417596405,-42.99706758921929,sao goncalo,7,484.85,168.22
24744,-22.84230016004733,-43.01214322773478,sao goncalo,9,1463.37,226.54
24745,-22.85280103675185,-43.00454397099252,sao goncalo,5,328.77,106.41999999999999
24746,-22.83906700788218,-42.98789279135017,sao goncalo,2,121.9,32.730000000000004
24750,-22.854636691924167,-43.02258437303882,sao goncalo,7,802.1700000000001,133.46
24751,-22.86782548778561,-43.002749069555286,sao goncalo,10,1346.01,208.28
24752,-22.882259138501706,-42.98436172867216,sao goncalo,4,846.89,51.86
24753,-22.88628701436756,-42.99166865896655,sao goncalo,2,409.70000000000005,84.69999999999999
24754,-22.872354587681084,-43.027432812835386,sao goncalo,6,423.69,120.64000000000001
24755,-22.85926645726612,-43.015307855881765,sao goncalo,1,20.9,15.1
24756,-22.88593339499682,-43.011983104667294,sao goncalo,10,1781.88,224.75
24800,-22.74248129310771,-42.85721075258665,itaborai,10,1027.89,195.82
24801,-22.7395793666599,-42.84701335677763,itaborai,2,254.98000000000002,41.36
24802,-22.729006918491564,-42.83466835876695,itaborai,1,199.0,21.66
24804,-22.747090526611107,-42.84342210737453,itaborai,3,269.70000000000005,59.760000000000005
24805,-22.73533148939793,-42.83883774259336,itaborai,1,53.9,22.96
24808,-22.75677623430587,-42.855419742696405,itaborai,12,1489.52,289.06
24812,-22.75019628085652,-42.87187716603211,itaborai,6,1169.7,194.99
24813,-22.75411758328793,-42.88883553024611,itaborai,1,260.0,37.42
24830,-22.7113078008679,-42.87331425316652,itaborai,1,45.9,15.56
24846,-22.71538558398837,-42.80638584132024,itaborai,2,153.8,30.58
24855,-22.773459679480904,-42.91565441771825,itaborai,3,485.88,69.33
24856,-22.75807913856637,-42.91063311206234,itaborai,1,145.0,15.76
24858,-22.77209935726771,-42.92264307986124,itaborai,6,512.78,120.95
24859,-22.77340230558587,-42.90984766620826,itaborai,2,57.9,38.849999999999994
24866,-22.73373117887529,-42.93276530734327,itaborai,2,95.9,33.519999999999996
24876,-22.7125342435385,-42.89540473111652,itaborai,3,334.0,39.74
24890,-22.73521870942802,-42.727847609078914,tangua,6,504.88,131.16
24900,-22.919618105516072,-42.83978957558533,marica,14,2316.08,252.07
24901,-22.923608277456783,-42.81985709837894,marica,7,842.17,123.89
24902,-22.92700535031622,-42.8293157127626,marica,2,187.8,26.939999999999998
24903,-22.91166963475216,-42.80609731472158,marica,6,365.96,150.5
24904,-22.910596890425232,-42.81704615497582,marica,3,301.15,46.21
24905,-22.934535219557365,-42.911752855372335,marica,6,430.05,131.91
24910,-22.895953023136546,-42.84243328776303,marica,1,9.9,15.23
24912,-22.911125479829508,-42.83377563947568,marica,6,792.4399999999999,164.97
24913,-22.91455199876777,-42.83508527287743,marica,6,828.97,102.88
24914,-22.92358953634058,-42.85625035741485,marica,7,646.25,171.55
24915,-22.955984494690547,-42.80761537855785,marica,3,326.70000000000005,89.65
24916,-22.94457633335577,-42.82844129113664,marica,2,265.99,43.8
24921,-22.95260981760148,-42.808872638137295,marica,1,95.9,22.99
24922,-22.94856570290517,-42.70343236618995,marica,2,78.9,30.700000000000003
24930,-22.92610775291927,-42.89850356371279,marica,4,387.59000000000003,79.6
24931,-22.93464894999394,-42.88228044187334,marica,9,1258.29,235.18
24933,-22.9565929719624,-42.88349437707549,marica,8,615.57,182.63
24934,-22.946221164792775,-42.88645951724069,marica,3,698.74,73.75999999999999
24935,-22.95097062040013,-42.94683341061871,marica,6,691.6,118.01
24936,-22.954278207609654,-42.96711894755224,marica,16,2305.71,344.86
24937,-22.95115200845083,-42.99376127553226,marica,2,269.98,30.54
24940,-22.92600502136488,-42.940013982950965,marica,2,254.0,69.69
24941,-22.9132211037494,-42.83795907003351,marica,2,179.89000000000001,19.21
24942,-22.93102569180272,-42.92272114486791,marica,5,378.47,78.97999999999999
24943,-22.909483056983007,-42.92582680004856,marica,5,407.86,113.57000000000001
24944,-22.895520218492944,-42.93694066986552,marica,5,280.3,84.59
25010,-22.79046925687479,-43.31481452785819,duque de caxias,3,434.3,129.0
25015,-22.780222493712092,-43.31660541678868,duque de caxias,9,951.1700000000001,212.51
25020,-22.778944166984587,-43.30862350738487,duque de caxias,5,623.55,121.74000000000001
25025,-22.78456265700059,-43.3231360919681,duque de caxias,5,335.63,81.79
25030,-22.7735214191938,-43.311396817507145,duque de caxias,1,89.99,17.88
25035,-22.755338688692213,-43.308531682770784,duque de caxias,14,1404.55,386.23
25036,-22.749595823587462,-43.316204756652816,duque de caxias,4,839.89,67.53999999999999
25040,-22.74090063654044,-43.31546716030017,duque de caxias,9,552.3,144.53
25041,-22.73578083363829,-43.31812761723224,duque de caxias,4,484.63,81.23
25042,-22.73591992474976,-43.3119360459995,duque de caxias,1,299.99,24.97
25045,-22.722818281793867,-43.3139157796674,duque de caxias,6,404.28,111.91
25046,-22.72351123290818,-43.32148642883789,duque de caxias,6,1793.04,201.38
25050,-22.753304486524154,-43.29699642294105,duque de caxias,3,264.8,50.08
25051,-22.761267896992525,-43.29298558604593,duque de caxias,2,88.97,30.57
25055,-22.75739662652191,-43.28166913009442,duque de caxias,4,608.69,91.52000000000001
25060,-22.76405759011258,-43.30041310063685,duque de caxias,12,1637.94,245.94
25065,-22.7574077930847,-43.28687072573676,duque de caxias,9,1005.27,165.84
25070,-22.78016279197431,-43.30430364671711,duque de caxias,15,2836.55,342.06
25071,-22.78540692093292,-43.301837011358415,duque de caxias,2,128.78,110.97999999999999
25075,-22.77412502707916,-43.29092658055662,duque de caxias,3,403.9,27.150000000000002
25080,-22.759685746162333,-43.29297061113347,duque de caxias,3,295.64,63.72
25085,-22.79583417251553,-43.291526151554045,duque de caxias,1,259.0,16.69
25086,-22.754121943948885,-43.28647151207924,duque de caxias,2,139.79,49.489999999999995
25211,-22.67066808633434,-43.26255563331919,duque de caxias,3,649.9,94.62
25212,-22.676473601000435,-43.25702002542332,duque de caxias,9,1436.97,288.01
25213,-22.6749107167218,-43.27620037015547,duque de caxias,8,2626.2599999999998,187.72
25214,-22.689731933072384,-43.26636955304457,duque de caxias,6,748.4300000000001,115.28
25215,-22.682590790490558,-43.27404135699872,duque de caxias,4,199.72,92.26
25220,-22.685430142678285,-43.24665539237965,duque de caxias,4,353.45000000000005,64.16
25223,-22.683322481003053,-43.25395359470418,duque de caxias,2,118.99000000000001,34.24
25225,-22.696323342560508,-43.271184575072574,duque de caxias,3,251.88,74.93
25230,-22.689741624685315,-43.2826886930124,duque de caxias,1,29.9,18.31
25231,-22.683563816603137,-43.29906896652288,duque de caxias,1,227.9,16.48
25233,-22.70350739511343,-43.29957916081139,duque de caxias,4,912.05,112.24000000000001
25235,-22.70286437220505,-43.31600017753463,duque de caxias,3,527.9,63.54
25237,-22.753574853365865,-43.305893071458286,duque de caxias,1,49.9,18.0
25240,-22.645633194906285,-43.28709135535513,duque de caxias,9,854.27,155.09
25241,-22.571208,-43.31268449999998,duque de caxias,1,59.99,16.18
25243,-22.659524930411084,-43.296332311051046,duque de caxias,2,154.9,24.080000000000002
25245,-22.59128608480469,-43.312298090959736,duque de caxias,4,1164.39,183.36
25250,-22.60728606434383,-43.29857473776487,duque de caxias,13,1324.26,320.51
25251,-22.65410603965445,-43.27799273062863,duque de caxias,3,234.85000000000002,48.42
25253,-22.612060153892077,-43.28185276890751,duque de caxias,2,96.0,45.620000000000005
25255,-22.644539050348147,-43.27860193918141,duque de caxias,9,663.6899999999999,140.77
25260,-22.65362737697551,-43.27588967098969,duque de caxias,3,414.8,52.69
25261,-22.64530376193324,-43.26203372616665,duque de caxias,6,316.48,128.69
25264,-22.64520106741496,-43.23736687845677,duque de caxias,4,279.78,73.97
25265,-22.649550626444302,-43.23034128992175,duque de caxias,1,149.99,40.38
25266,-22.63876728053192,-43.2218184372897,duque de caxias,4,668.7,86.51
25267,-22.63517083859032,-43.24735328154284,duque de caxias,2,689.2,58.16
25268,-22.652696249418973,-43.2761256498613,duque de caxias,5,531.85,130.26999999999998
25270,-22.623874594466177,-43.23981472381287,duque de caxias,1,19.0,15.23
25271,-22.63746113941411,-43.22617580587021,duque de caxias,5,422.38,76.13
25272,-22.62425914893622,-43.21652128956865,duque de caxias,1,319.0,16.98
25275,-22.63887775891837,-43.22692540844416,duque de caxias,3,389.8,69.43
25510,-22.790646777654263,-43.375643445446975,sao joao de meriti,14,1946.65,378.12
25515,-22.79765605749528,-43.364274956523175,sao joao de meriti,15,2308.88,333.18
25520,-22.803670156230325,-43.3754619382363,sao joao de meriti,14,2559.58,378.49
25525,-22.79612913604517,-43.38275185182584,sao joao de meriti,9,1097.59,177.07999999999998
25530,-22.80597341277987,-43.3903648173854,sao joao de meriti,2,116.89,38.19
25535,-22.791159022004333,-43.40261092456814,sao joao de meriti,1,179.99,40.59
25540,-22.784015528679777,-43.39703232529075,sao joao de meriti,5,518.6,107.96000000000001
25545,-22.7896529219758,-43.34817211025902,sao joao de meriti,4,584.9,92.12
25550,-22.77519333195786,-43.382929842060825,sao joao de meriti,10,1978.49,254.07
25555,-22.78130043658109,-43.37040843885934,sao joao de meriti,9,945.08,234.62
25560,-22.770034075258486,-43.36986192895572,sao joao de meriti,4,710.94,72.37
25561,-22.768601480710736,-43.37689328166564,sao joao de meriti,4,422.63,200.86
25565,-22.78315358395092,-43.35979003562612,sao joao de meriti,5,598.79,63.94
25570,-22.767755472400367,-43.351648773854414,sao joao de meriti,5,1388.79,107.50999999999999
25571,-22.764428655824528,-43.34634958376359,sao joao de meriti,4,540.89,62.34
25575,-22.770524738786182,-43.34087058368249,sao joao de meriti,2,219.96999999999997,76.73
25576,-22.778287142653923,-43.35224410736812,sao joao de meriti,3,339.5,67.25
25580,-22.78335138297888,-43.34124145850288,sao joao de meriti,3,226.8,51.019999999999996
25581,-22.788457368960326,-43.34709777532829,sao joao de meriti,2,270.7,101.66
25585,-22.79367354642019,-43.33816809639405,sao joao de meriti,9,821.9,167.06
25610,-22.50218363248224,-43.16843451995522,petropolis,4,784.5799999999999,109.35
25615,-22.496114223843747,-43.15620443994322,petropolis,9,2496.53,296.70000000000005
25620,-22.510230788197468,-43.17544387445511,petropolis,14,1920.38,403.78
25625,-22.515824878742336,-43.17136715693798,petropolis,3,193.99,52.06
25630,-22.52424789468128,-43.161617138310994,petropolis,3,239.22000000000003,74.35
25635,-22.529027105018844,-43.17661101657757,petropolis,13,1790.38,316.24
25640,-22.52279907282805,-43.183566224490704,petropolis,7,563.6800000000001,149.13
25645,-22.54079651100627,-43.20123507158808,petropolis,6,586.79,119.15
25650,-22.531038247576937,-43.212309414991445,petropolis,10,1438.08,218.05
25651,-22.524744277401208,-43.21160357990256,petropolis,10,2676.57,201.33
25655,-22.52044984882392,-43.19101234595281,petropolis,20,3301.56,682.1800000000001
25660,-22.512038240121388,-43.20472585759976,petropolis,8,456.75,130.77
25665,-22.509186267903694,-43.219827486060126,petropolis,16,2453.9,373.53000000000003
25670,-22.489507019910214,-43.210414436144696,petropolis,1,103.9,16.32
25675,-22.49698456394848,-43.20060728812907,petropolis,6,1020.77,149.84
25680,-22.48963724197897,-43.18376265001703,petropolis,12,1880.45,494.18
25685,-22.50813163708028,-43.18141468751699,petropolis,9,647.68,192.5
25710,-22.475562635890437,-43.148370152985294,petropolis,16,2736.4,646.96
25715,-22.47150966453406,-43.1620277638875,petropolis,6,572.8,97.59
25720,-22.43222926280023,-43.14086038411682,petropolis,15,1427.66,263.66
25725,-22.427894024726776,-43.20138979903541,petropolis,3,345.89,55.44
25730,-22.408608081087024,-43.13140914649253,petropolis,18,2144.82,552.5
25740,-22.374645351841945,-43.12909370218015,petropolis,4,350.20000000000005,103.3
25745,-22.3915193770552,-43.10829358749547,petropolis,6,538.43,135.37
25750,-22.33852928975817,-43.12899883949998,petropolis,10,1118.48,243.37
25770,-22.26889273967007,-43.07681259121553,petropolis,5,457.79,154.81
25900,-22.651419516496585,-43.06655787630402,mage,18,1902.22,408.59
25901,-22.648338600540264,-43.0583437917855,mage,9,1310.8700000000001,168.63
25902,-22.65954574226225,-43.116827376350194,mage,1,146.0,29.36
25903,-22.641865834980965,-43.07245208309176,mage,3,289.88,49.099999999999994
25904,-22.65181465633809,-43.05361261025339,mage,1,1499.99,21.76
25905,-22.661390928999936,-43.03525083599993,mage,2,204.75000000000003,71.47
25907,-22.63855440197675,-43.16000184562523,mage,1,3.54,14.1
25908,-22.65815606716074,-43.11902674370239,mage,2,327.89,37.349999999999994
25911,-22.55907208815268,-43.044923138517305,mage,4,526.49,131.57
25912,-22.568711297797638,-43.05970114621402,mage,1,64.99,27.51
25914,-22.59381281247852,-43.06930284283151,mage,3,203.8,73.78
25921,-22.6525357703222,-43.12650100805483,mage,1,257.9,16.91
25922,-22.66003863059351,-43.1347885471764,mage,6,602.49,134.8
25925,-22.69368277179141,-43.10979273572445,mage,2,174.99,30.58
25926,-22.70142395223432,-43.15952521180791,mage,9,1116.8,259.76
25928,-22.63601681822644,-43.02534331618508,mage,1,379.8,38.42
25930,-22.68144619055304,-43.16145962640192,mage,1,89.9,16.39
25931,-22.61526861460808,-43.17116864583764,mage,12,1602.95,389.1
25932,-22.606414625881992,-43.16479917404288,mage,1,29.5,19.84
25933,-22.589725437213616,-43.18381309691644,mage,4,745.79,78.25999999999999
25935,-22.61541015511536,-43.180319831473575,mage,15,1657.6200000000001,241.64999999999998
25936,-22.620249948551308,-43.19299423593612,mage,2,102.0,38.980000000000004
25937,-22.64373828349399,-43.182944105487344,mage,2,258.9,41.339999999999996
25938,-22.6545713161462,-43.20333179891331,mage,3,670.2,61.77
25940,-22.617931893774944,-43.00412879602773,guapimirim,4,527.7,116.4
25943,-22.55101493109428,-42.98442049906716,guapimirim,3,129.9,47.22
25945,-22.528934117386,-42.98544280263765,guapimirim,1,124.99,14.62
25946,-22.527718078493137,-42.97826627951071,guapimirim,11,1815.77,266.41
25949,-22.51454665728784,-42.96902750677734,guapimirim,2,368.9,35.08
26010,-22.7551063244127,-43.42858334530357,nova iguacu,13,1374.93,336.53000000000003
26011,-22.748785105742307,-43.43168107136049,nova iguacu,9,1347.6599999999999,238.13
26012,-22.739120145317514,-43.438923776976765,nova iguacu,9,836.7,173.1
26013,-22.745675146224823,-43.44388802788447,nova iguacu,13,1767.75,299.43
26015,-22.74498697417717,-43.43911485622618,nova iguacu,7,453.85,155.03
26020,-22.73307786504663,-43.4496138786291,nova iguacu,14,1474.25,265.17
26021,-22.7265203412345,-43.43963538573774,nova iguacu,5,570.89,157.96
26022,-22.73223237271496,-43.460676715526674,nova iguacu,10,1023.6800000000001,227.58999999999997
26023,-22.71845447873864,-43.45333006616676,nova iguacu,1,129.34,21.4
26030,-22.72927766291159,-43.46322545433846,nova iguacu,9,1362.08,183.65
26031,-22.733144913944965,-43.47564299726109,nova iguacu,4,339.28999999999996,82.65
26032,-22.73116848461293,-43.4796971945155,nova iguacu,5,382.69,84.94
26033,-22.722956089481777,-43.4618987093067,nova iguacu,1,29.0,14.52
26035,-22.72277955303024,-43.46645519648206,nova iguacu,1,98.0,37.26
26040,-22.715476981048564,-43.45497446506072,nova iguacu,5,659.4,115.36
26041,-22.709788663568432,-43.465657949741065,nova iguacu,9,478.73,168.23
26042,-22.708401272321503,-43.47914027612773,nova iguacu,1,179.0,9.2
26050,-22.692333946397017,-43.4678329284204,nova iguacu,4,370.59000000000003,85.26
26051,-22.69370930904985,-43.45569367309577,nova iguacu,6,353.46,166.92
26052,-22.682661738953115,-43.44763426447411,nova iguacu,7,912.53,204.37
26053,-22.676424784708487,-43.46514837118791,nova iguacu,2,271.99,49.42
26060,-22.70596026208645,-43.44426093479684,nova iguacu,6,722.87,123.07000000000001
26062,-22.6632991804878,-43.42190649887993,nova iguacu,1,134.9,23.81
26063,-22.71869874105048,-43.47704074319361,nova iguacu,1,20.89,15.79
26070,-22.712261582859316,-43.43397796646818,nova iguacu,18,3306.44,472.26
26080,-22.72546659818089,-43.5110829974867,nova iguacu,5,558.6800000000001,110.64
26082,-22.73084992306352,-43.501629004388285,nova iguacu,1,69.0,31.13
26083,-22.73962521457062,-43.51130348349012,nova iguacu,6,578.48,127.62
26084,-22.7288301166658,-43.51662859381047,nova iguacu,3,174.99,47.4
26085,-22.7378823853966,-43.540626520424674,nova iguacu,2,176.86,43.989999999999995
26086,-22.727495091333505,-43.52334987524174,nova iguacu,5,398.8,117.61
26087,-22.716288877191023,-43.51530571258531,nova iguacu,14,2048.68,290.33
26088,-22.709994584521123,-43.52081425760519,nova iguacu,5,417.02,159.08999999999997
26110,-22.755672493046596,-43.36930490702333,belford roxo,3,340.98,43.0
26112,-22.748890763540413,-43.40218859295182,belford roxo,6,661.59,105.53999999999999
26113,-22.75249988943649,-43.39489689201624,belford roxo,4,209.9,61.22
26115,-22.74102601762666,-43.39058910287586,belford roxo,7,719.57,141.83
26116,-22.744030405639823,-43.38686162276392,belford roxo,3,303.73,53.18
26120,-22.74095127698239,-43.407375755677286,belford roxo,3,174.59,60.48
26123,-22.73755924382916,-43.40715915370587,belford roxo,3,211.77,56.89
26125,-22.733091514554367,-43.40118902114117,belford roxo,2,949.8,49.769999999999996
26130,-22.76452043290213,-43.40324268558952,belford roxo,13,1363.77,322.62
26135,-22.748837947683032,-43.4110954882984,belford roxo,3,362.49,83.74
26140,-22.738645489116468,-43.41773917384008,belford roxo,6,1361.99,285.13
26143,-22.72777921195433,-43.41907983538552,belford roxo,1,146.99,20.52
26155,-22.72149589575073,-43.40236747175682,belford roxo,2,501.85,75.46
26160,-22.73036490590292,-43.39084713564882,belford roxo,5,1229.78,92.99
26163,-22.71802861019754,-43.38866458565219,belford roxo,1,16.99,15.11
26165,-22.73004862963322,-43.38401397146633,belford roxo,6,543.65,134.29000000000002
26167,-22.73381526820578,-43.37869831571142,belford roxo,3,185.89,41.54
26170,-22.735308724256505,-43.3689986253974,belford roxo,1,12.99,15.23
26172,-22.727797274174065,-43.36988532052452,belford roxo,1,56.99,15.15
26173,-22.7293974724831,-43.35646929692585,belford roxo,3,308.8,81.37
26175,-22.723712605507256,-43.34218222243037,belford roxo,4,318.97,87.96000000000001
26178,-22.71708005610544,-43.37621943740937,belford roxo,4,344.59999999999997,86.10999999999999
26180,-22.709309871783464,-43.340396840703605,belford roxo,1,31.9,14.1
26183,-22.71884157108849,-43.3359503631358,belford roxo,8,635.5600000000001,131.82
26185,-22.71230675457505,-43.3346366040831,belford roxo,3,412.70000000000005,204.06
26187,-22.731683227835816,-43.34902267341827,belford roxo,3,303.44,54.78
26190,-22.738054149192973,-43.33784294353118,belford roxo,1,34.9,17.06
26193,-22.74371498675422,-43.34181565153629,belford roxo,3,289.18,49.6
26196,-22.74788950490292,-43.365239469417695,belford roxo,1,170.0,18.44
26210,-22.75587652233678,-43.45011309119682,nova iguacu,13,1269.0,240.84
26215,-22.749383783452853,-43.44373182064543,nova iguacu,12,1237.46,273.19
26216,-22.751111606071024,-43.46011896476947,nova iguacu,3,104.39,44.68
26220,-22.7584056941374,-43.442957719272016,nova iguacu,12,2165.8,275.35
26221,-22.761895289271685,-43.44132518888005,nova iguacu,6,612.4,188.31
26225,-22.764974904450163,-43.43867207315254,nova iguacu,6,918.48,193.57000000000002
26230,-22.754343447271268,-43.42874379900237,nova iguacu,1,287.70000000000005,60.48
26250,-22.76580597634655,-43.44413388623215,nova iguacu,6,1438.98,209.46
26255,-22.760838936119494,-43.45665101381061,nova iguacu,33,8364.01,1122.8
26256,-22.75641397681851,-43.468057858785166,nova iguacu,1,141.4,22.07
26260,-22.757514514925703,-43.47418414534944,nova iguacu,1,12.99,14.1
26261,-22.75945387444939,-43.48287991446073,nova iguacu,10,1303.87,183.51
26262,-22.75865949445597,-43.46865496838731,nova iguacu,4,274.88,83.89
26263,-22.7511163216362,-43.4803664070067,nova iguacu,9,1057.78,253.44
26265,-22.76240169452735,-43.49189992116156,nova iguacu,8,705.1800000000001,160.91
26266,-22.76149082223366,-43.49983733727016,nova iguacu,1,64.99,14.2
26270,-22.771786935706576,-43.513737001536,nova iguacu,2,153.65,27.71
26271,-22.76538805577464,-43.513740263369385,nova iguacu,3,551.96,46.46
26272,-22.761268184110865,-43.504602353534416,nova iguacu,2,508.9,43.78
26275,-22.758522248481707,-43.5081270171475,nova iguacu,3,84.89,64.13
26276,-22.747655366540023,-43.50045199921573,nova iguacu,8,564.72,234.39999999999998
26277,-22.75365868027963,-43.50568209999401,nova iguacu,7,574.58,146.89
26278,-22.750950306589704,-43.5104936361956,nova iguacu,3,103.89,29.92
26279,-22.746340793942444,-43.51599943467023,nova iguacu,3,704.5,56.72
26280,-22.74345546985677,-43.48205928698698,nova iguacu,5,487.77000000000004,133.49
26281,-22.739051517422563,-43.47469667232987,nova iguacu,4,319.92,179.04000000000002
26282,-22.743267765418626,-43.47080427462203,nova iguacu,2,174.9,32.11
26285,-22.749261034645645,-43.457434797409576,nova iguacu,10,1061.39,249.7
26286,-22.74919369674164,-43.469546131254496,nova iguacu,8,760.5699999999999,232.84
26290,-22.7692389862532,-43.52530849381608,nova iguacu,12,2442.91,211.53
26291,-22.775922205954583,-43.53552518598715,nova iguacu,4,1112.41,89.05
26292,-22.765111723156878,-43.559026201122336,nova iguacu,6,1152.69,121.1
26293,-22.79249083598364,-43.57524682495404,nova iguacu,1,265.0,45.85
26296,-22.80012558975328,-43.59358340822262,nova iguacu,3,1570.8899999999999,98.69
26297,-22.81315246690653,-43.58884053145267,nova iguacu,3,503.8,76.75
26298,-22.821289601573383,-43.58391704635197,nova iguacu,5,1986.8600000000001,132.22
26299,-22.84103615023977,-43.61515804577371,nova iguacu,1,148.9,20.23
26310,-22.71769036507631,-43.56406590011273,queimados,9,950.48,358.38
26311,-22.7230667989856,-43.577531170720725,queimados,2,427.0,57.57
26313,-22.72398694854633,-43.56859220120247,queimados,4,439.98,64.82
26315,-22.726749869469312,-43.58842644869943,queimados,2,114.88999999999999,34.849999999999994
26316,-22.691702991594585,-43.594666387857934,queimados,1,49.8,14.52
26320,-22.70950681506173,-43.580279131181264,queimados,3,211.8,54.3
26321,-22.7081915940706,-43.57351771589113,queimados,2,228.99,31.46
